"[0, -32768, -32768, -32768, -32768, -32768, -32768, -32768, -32768, -32768, -26089, -20434, -16899, -13649, -10905, -9155, -7768, -6173, -5864, -5604, -5117, -5265, -5314, -5016, -6055, -7246, -7750, -11162, -17165, -19794, -17573, -16061, -19712, -23554, -21535, -13755, -7944, -8169, -8859, -8689, -8096, -7504, -6960, -6542, -6284, -6446, -6661, -6778, -7084, -7563, -8326, -8229, -8373, -8876, -8722, -8171, -7650, -7720, -7524, -6754]","[0, 3109, -1582, 2730, 9756, 15586, 18022, 15205, 11245, 8746, 8817, 6985, 5757, 4749, 1904, -226, 353, 1618, 161, -850, -178, 1041, 1423, 747, 643, 772, 578, 1060, 1869, 4551, 7572, 9674, 9859, 7367, 4068, 2965, 4076, 4708, 5527, 5860, 4481, 3403, 2936, 3493, 4122, 4672, 4187, 3267, 3661, 4078, 3900, 3390, 2671, 1670, 1457, 1616, 1762, 1576, 1585, 1753]","[0, -10735, -5904, -2061, -4467, -6181, -5561, -4825, -2589, -3092, -2867, -865, 368, 1284, 4414, 7235, 7006, 8498, 9770, 9883, 8602, 7898, 6379, 3593, -24, -4405, -8594, -11633, -17474, -20727, -18632, -15496, -11815, -10928, -14012, -15357, -11843, -9040, -6867, -5127, -4374, -3394, -2776, -2789, -2753, -2415, -2622, -2564, -2094, -1708, -1694, -1817, -1281, -813, -475, -493, -449, -193, -38, -226]","[0, -6601, 10612, 20618, 22833, 23487, 17121, 9350, 4412, 5855, 4684, 2911, 3179, 3430, 2189, 2219, 2652, -763, -2446, 853, 3220, 3284, 2902, 4110, 4447, 3951, 3461, -773, -2120, -1546, -8243, -14728, -14947, -10790, -669, 9442, 10784, 5752, 674, -4775, -8227, -7753, -5165, -2964, -2571, -3915, -6388, -5354, -3624, -4740, -7157, -8228, -7054, -4168, -1603, 203, 1278, 2265, 2495, 1939]","[0, 32767, 32767, 32767, 32767, 32767, 32767, 32767, 32767, 32767, 30134, 30731, 27133, 24059, 23471, 21107, 16649, 12483, 9707, 6186, 2130, -3179, -11251, -18514, -25248, -31903, -32768, -32768, -32768, -32768, -32768, -30588, -21201, -21173, -27303, -25970, -14184, -1903, 4313, 5448, 3766, 2444, 1517, 1359, 1510, 1240, 454, 742, 862, 307, -590, -323, 408, 710, 622, 767, 1441, 1985, 1938, 1571]","[0, 26281, 17681, 6564, -2214, -4579, -4402, -4860, -4313, -1573, -926, -672, 430, 2098, 1831, -940, -2837, -3888, -5029, -5549, -5899, -6361, -4893, -2330, -990, -60, 957, -229, -2098, 299, 1381, -2614, -6607, -5756, -1390, 780, -1519, -6800, -7970, -6010, -4123, -3031, -2672, -2878, -3364, -3556, -3548, -2208, -729, -104, -79, 1166, 3444, 4528, 4078, 3733, 4074, 4132, 3222, 2276]"
"[-20144, -24447, -24939, -23944, -20720, -32325, -32768, -32768, -32768, -32768, -32768, -32768, -32768, -32768, -28193, -22825, -17707, -14074, -12002, -9969, -7036, -4768, -3871, -3378, -2249, -1427, -1594, -2844, -4371, -4964, -6128, -9205, -13815, -15147, -16692, -21171, -21378, -22592, -23957, -22410, -21232, -17015, -12129, -9291, -9116, -9061, -8962, -8331, -7956, -8007, -7971, -8062, -8437, -8408, -7899, -7579, -7750, -7683, -7256, -7006]","[685, 5490, 14752, 18959, 20623, 10674, 2896, 1127, 4320, 12832, 17900, 17071, 11606, 7877, 7298, 7321, 6263, 4961, 4048, 3043, 1728, -49, -475, -23, -698, -2506, -1560, -69, -409, -1196, -61, 2147, 3171, 3389, 4269, 6408, 8125, 8366, 8617, 8815, 7456, 6255, 5676, 5636, 4313, 3803, 4214, 4203, 4007, 3347, 3010, 2741, 2090, 1455, 1719, 1698, 1798, 1730, 1797, 1593]","[3181, 6090, 5555, -3251, -7477, -2648, 6063, 14454, 13093, 11721, 8715, 3926, 400, -1351, -1728, -1204, -1303, -756, 325, 2070, 4693, 6316, 6349, 8252, 9052, 7546, 7795, 9219, 8330, 4502, 1513, -1180, -5479, -10679, -12059, -12249, -12109, -11266, -10931, -11333, -12585, -13945, -12900, -9969, -6617, -4319, -3185, -2969, -3006, -2899, -2320, -1238, -396, -240, -250, -358, -204, -77, -57, -138]","[4615, 6550, 3857, -1953, -21980, -32768, -25355, -4185, 15988, 25428, 23994, 15130, 9420, 10904, 12747, 9947, 5388, 2759, 844, 61, 143, 822, 2822, 2087, -257, 217, 829, -2003, -5023, -4031, -2266, -3098, -4062, -2876, 773, 2634, -3289, -6922, -7647, -7542, -5203, 3047, 8165, 4374, 1126, 3389, 6262, 6045, 3523, -46, -2643, -3939, -3739, -2629, -2143, -2464, -1959, -1309, -990, -1224]","[8227, 7767, 5556, 6723, 22222, 32767, 32767, 32767, 32767, 32767, 32767, 32767, 32767, 32767, 32767, 30353, 28974, 28245, 26764, 23917, 20573, 17559, 14297, 9165, 3654, -94, -708, -4197, -14124, -20406, -23596, -28428, -32768, -32768, -32768, -32768, -31462, -29209, -28532, -28562, -27316, -21462, -13333, -4882, -330, 1497, 1593, 654, 275, 1102, 2522, 3408, 3505, 2655, 1988, 2036, 2221, 1838, 1417, 1386]","[-31603, -32768, -31553, -17300, 6044, 28626, 32767, 23767, 6265, -4558, -4617, -1228, 42, -284, -1024, -1037, -1268, -844, -378, 527, 1097, 1083, 573, -442, -1253, -1824, -4053, -7071, -7906, -7598, -8677, -10622, -11506, -10322, -9909, -10585, -11277, -9773, -8609, -8658, -9558, -5961, -2395, -2738, -4033, -3494, -2190, -1009, 77, 744, 478, -53, 337, 1211, 1160, 454, 467, 940, 1201, 977]"
"[-23331, -30341, -32768, -32768, -32768, -32768, -32768, -32768, -32768, -32768, -31631, -26029, -21332, -17874, -13351, -9539, -7338, -5734, -3102, -1983, -2358, -2412, -1947, -2079, -3856, -5157, -5601, -8316, -11369, -14110, -16626, -16774, -19106, -20326, -18912, -18863, -16337, -12258, -10116, -9296, -9322, -9717, -8946, -8401, -8931, -9184, -8291, -7310, -6634, -6396, -6329, -6272, -6324, -6359, -6615, -6659, -6825, -7023, -7181, -7463]","[-613, 690, 1537, 3198, 4647, 5059, 5547, 7553, 7613, 8151, 7679, 6260, 5245, 5430, 3955, 2004, 928, 279, -430, -1538, -1831, -856, -1075, -1418, -1120, -414, -117, 312, 2186, 4835, 7741, 11460, 11865, 10590, 10638, 9358, 7523, 7754, 8197, 7143, 5840, 5013, 4008, 3482, 3513, 3097, 2579, 2747, 3394, 3428, 2741, 2207, 2243, 2255, 2279, 1939, 1920, 2258, 2631, 2702]","[-8037, -8863, -8967, -6886, -2060, 1456, 19, -946, -1332, -1576, -2291, -2265, -1943, 679, 2041, 3721, 5094, 5236, 5462, 6314, 5655, 5881, 5232, 4914, 4321, 2818, 662, -1760, -4695, -6795, -9188, -10789, -10665, -10996, -11724, -12416, -13091, -13808, -12862, -10548, -8699, -8218, -7894, -7010, -5911, -5214, -4954, -4679, -3903, -3258, -2579, -2583, -2643, -2327, -1747, -1410, -1563, -1692, -1419, -1281]","[-6486, -9006, -9096, -10993, -10397, -5251, 3353, 6057, 4827, 858, -749, 501, 1942, 1516, 1335, 2370, 2048, 1120, 180, -314, 915, 196, -673, 64, 439, -996, -2898, -4282, -3945, -2911, -3876, -8607, -8689, -4069, 208, 4141, 7778, 7750, 4958, 3296, 2812, 1493, 686, 1896, 1909, 129, -306, 4, -130, -1106, -1602, -1298, -815, -258, 3, 51, 266, -4, -431, -1074]","[18383, 22162, 29734, 32767, 32767, 32767, 32767, 32767, 32767, 32767, 30807, 29716, 29221, 26262, 22426, 20426, 16874, 11010, 8657, 7954, 5042, 990, -2045, -3506, -7208, -13377, -18116, -22115, -24925, -26585, -28816, -27651, -25799, -26780, -26671, -25007, -22813, -18744, -12694, -7017, -5130, -4917, -3378, -1386, -464, -608, -104, 753, 1475, 1855, 1552, 1011, 1387, 2295, 2582, 2070, 2044, 2269, 2381, 2056]","[-12938, -12977, -12485, -13599, -12481, -8760, -6665, -8853, -8735, -7613, -4855, -2230, -1575, -1360, 706, 1836, 606, -337, -858, -2006, -2950, -4210, -4564, -5128, -6694, -7915, -8836, -10920, -14134, -15447, -14338, -15387, -13875, -8964, -6848, -4053, -1582, -1019, -2070, -1869, -827, 78, 349, 182, 106, -194, -577, -1021, -1243, -742, -131, -49, -47, 86, 405, 535, 464, 49, -57, 138]"
"[-10299, -8469, -10810, -14658, -19989, -24537, -26393, -31198, -32768, -32768, -32768, -32768, -32768, -32768, -32768, -32768, -27225, -20685, -16401, -12975, -10025, -8450, -6190, -4373, -4181, -2619, -1393, -1580, -1811, -1852, -2801, -4106, -5655, -8207, -10737, -14048, -16923, -17139, -19660, -20988, -19811, -18257, -17043, -16180, -13953, -11934, -10992, -10118, -9115, -8372, -7748, -7535, -7169, -7324, -6933, -6922, -7471, -7139, -7560, -7494]","[-126, -1046, -262, 1873, 4877, 6973, 6923, 5530, 3709, 2981, 3660, 5786, 9541, 10760, 8734, 5319, 4969, 6029, 4913, 2391, 1148, 1649, 328, -1795, -1938, -2166, -2200, -1338, 260, 885, 50, -348, 667, 2692, 3477, 2304, 3229, 5488, 5845, 5425, 5299, 4777, 3365, 2380, 2948, 2928, 2581, 3059, 3444, 3352, 2987, 2750, 2565, 2488, 1962, 987, 261, 170, 423, 190]","[-14828, -16936, -14108, -10273, -7262, -5529, -6133, -7823, -7578, -6570, -6907, -8332, -7753, -6698, -5615, -4099, -2568, -1139, -326, 262, 1392, 1917, 2774, 5620, 6392, 5252, 5911, 5682, 4894, 3971, 2590, 278, -2853, -6427, -9084, -12334, -14312, -15329, -15422, -14639, -13978, -12113, -10917, -10533, -11138, -9837, -8294, -6921, -5930, -5244, -4936, -4764, -4372, -3555, -2293, -1264, -1235, -1268, -992, -719]","[3527, 1748, -136, -1920, -5577, -13317, -19481, -20838, -17575, -12132, 538, 11484, 12937, 4582, -2052, -240, 3852, 1107, -1455, 423, 3001, 1125, -1070, -359, 485, 1146, 1666, 2270, 1840, 587, 1715, 5002, 7321, 5801, 254, 149, 2331, -1178, -4291, -4463, -4682, -4795, -2207, 3130, 6494, 6709, 5206, 3433, 1196, -595, -2327, -3489, -3295, -2363, -741, 1840, 5264, 7340, 6612, 5456]","[-18967, -5883, 10990, 23757, 31526, 32767, 32767, 32767, 32767, 32767, 32767, 32767, 32767, 32767, 32767, 32767, 30739, 26783, 24850, 22072, 18731, 15263, 14385, 14152, 8750, 3654, 1961, -349, -4351, -8094, -12690, -17839, -22791, -27177, -30467, -32768, -32768, -32768, -32056, -30551, -27879, -23626, -21156, -20142, -17495, -12595, -8623, -6410, -4697, -4053, -4073, -3506, -2166, -560, 814, 789, -633, -1095, -903, -288]","[-4352, -8937, -14090, -16989, -15295, -11185, -5995, 725, 3383, 4596, 7294, 6758, 4039, 2935, 3618, 4933, 4747, 4115, 4026, 5253, 5640, 4064, 3145, 2089, 758, 138, -1065, -3386, -5377, -5812, -5448, -5001, -4951, -4402, -4931, -4885, -3861, -4981, -6215, -5394, -4462, -4876, -5061, -4215, -3127, -2962, -3611, -3978, -3196, -2309, -1896, -1647, -1392, -1091, -354, 864, 1901, 2701, 2575, 1732]"
"[-6075, -6617, -8308, -11547, -15695, -20275, -24985, -30755, -32768, -32768, -32768, -32768, -32768, -32768, -32768, -32768, -31219, -26259, -22923, -18235, -14447, -10864, -8238, -5725, -3866, -3460, -2905, -2704, -2828, -3980, -4888, -6289, -8023, -10856, -14462, -16364, -18464, -19553, -17400, -17896, -16958, -13952, -10264, -10218, -9791, -8663, -8136, -8055, -7901, -7646, -7271, -7023, -6878, -7116, -7414, -7708, -7883, -7719, -7703, -7647]","[2375, 2280, 2430, 1983, 1667, 2035, 2427, 2836, 3166, 1281, -1288, -600, 5362, 8729, 6897, 6489, 7659, 8418, 7681, 6245, 4889, 2549, 1519, 936, -248, -1067, -821, -1140, -746, 268, 882, 1155, 2106, 2206, 3518, 6752, 8466, 10585, 11438, 10901, 9528, 8875, 10185, 8708, 8119, 7200, 6547, 5326, 4434, 3876, 3706, 4026, 3793, 3309, 3031, 2576, 2972, 3223, 3118, 3048]","[-11176, -13682, -13045, -10388, -8080, -5566, -4078, -3802, -4464, -5707, -5214, -2673, -2347, -3951, -4596, -3922, -4449, -3634, -1810, -699, 812, 2850, 4361, 6038, 7846, 9063, 10175, 8783, 7415, 7205, 5783, 3779, 1265, -2308, -8077, -12158, -14138, -16040, -15283, -13247, -12544, -12086, -9986, -6727, -5308, -5614, -5317, -4210, -3284, -2833, -2688, -2598, -2189, -1761, -1274, -975, -795, -1008, -1199, -1290]","[-107, -3835, -5982, -6258, -6016, -7578, -9579, -7702, -8895, -13330, -7480, 8176, 15037, 12414, 6796, 2161, 898, 1676, 1293, 1445, 1993, 4230, 5503, 2626, -1360, -1424, -1139, -614, -196, -1843, -2303, -230, 2183, 1712, -210, -5260, -10793, -16803, -13608, -8334, -5238, -2403, -189, 2046, 1606, -554, -1284, -601, 206, 454, 40, -1570, -2783, -2312, -1685, -715, -197, 55, 1206, 2079]","[-6321, -68, 9427, 18283, 24555, 29246, 32767, 32767, 32767, 32767, 32767, 32767, 32767, 32767, 32767, 32767, 30687, 29973, 29117, 25151, 22791, 21310, 17590, 14598, 12121, 8646, 3582, -2680, -5973, -8200, -12017, -16778, -22338, -28308, -32298, -32768, -32768, -31843, -25621, -21415, -20966, -18739, -11157, -4784, -4249, -4368, -2305, 451, 1509, 1766, 1998, 2321, 2983, 3437, 3430, 2905, 1812, 1040, 504, 91]","[-4883, -4706, -4207, -3263, -2249, -1706, -404, 2347, 5159, 6785, 7996, 6335, 2138, 150, -1204, -2745, -1506, 381, 1656, 3102, 3777, 4483, 4021, 1983, -634, -2135, -3460, -3586, -4463, -6838, -8416, -7721, -6535, -6673, -7016, -9143, -10998, -13421, -13174, -9975, -11064, -9655, -6985, -5839, -4969, -3500, -1435, -332, 121, 359, 455, 362, 507, 993, 1490, 1555, 1154, 1425, 1940, 1898]"
"[-21618, -24823, -32768, -32768, -32768, -32768, -32768, -32768, -32768, -32768, -32768, -27327, -21864, -17256, -14187, -11744, -8658, -6028, -4131, -3945, -3209, -1469, -1349, -1962, -1773, -856, -1467, -3128, -3357, -2135, -3644, -6481, -7785, -7192, -9422, -11936, -11632, -11220, -13409, -12556, -10160, -9299, -8855, -6435, -5524, -6210, -6974, -7267, -7080, -6949, -7044, -7188, -7011, -6865, -6832, -6736, -6665, -6771, -7086, -7171]","[4776, 5443, 7881, 8709, 8582, 10457, 16078, 18774, 15307, 12197, 11323, 10739, 8366, 6098, 5597, 4923, 2753, 854, 445, 1217, 871, -891, -1569, 91, 1544, -158, -1165, 173, 1528, 1995, 3094, 4490, 6295, 8447, 8322, 7729, 8350, 8548, 7405, 7457, 9529, 9273, 7901, 6302, 5450, 5578, 5840, 4643, 3047, 2239, 2794, 3437, 3231, 2871, 2944, 3220, 3449, 3666, 3423, 3217]","[-943, -1700, -3720, -3888, -1719, -4167, -5724, -4617, -4705, -4892, -4235, -3062, -2749, -2686, -2230, 69, 1620, 2077, 2467, 4342, 5365, 6236, 7158, 5520, 5550, 5652, 4663, 2237, -1994, -4118, -5466, -8308, -11277, -12554, -11879, -12626, -12757, -11491, -10859, -11674, -12966, -11726, -10279, -8934, -6748, -5036, -3856, -3436, -2904, -2674, -2442, -2145, -2362, -2659, -2749, -2921, -2994, -2843, -2486, -2301]","[-3230, -3350, -4387, -3162, 1534, 11857, 18708, 16151, 10660, 11317, 10884, 5777, 2388, 3054, 3559, 1759, 832, 1697, 1811, 176, -1395, -503, 400, 564, -1466, -2272, -1049, -1801, -5567, -7901, -8614, -6962, -5016, -5384, -4741, -67, 2811, 1173, -1186, -3489, -5036, -1967, 512, -95, 2176, 5713, 4594, 1992, 2186, 4752, 6214, 5157, 3160, 1959, 1681, 1366, 1495, 959, -256, -832]","[30212, 32767, 32767, 32767, 32767, 32767, 32767, 32767, 32767, 32767, 32767, 28800, 24921, 23143, 23580, 22336, 19270, 16963, 16100, 14664, 9384, 7399, 5771, 2038, -2739, -6651, -10363, -15067, -19399, -19115, -19370, -22208, -25445, -24174, -21858, -22612, -23983, -22123, -20806, -20885, -18879, -13916, -9280, -5003, -610, 1940, 1762, 1037, 1292, 1633, 1136, -206, -1027, -1010, -999, -914, -134, 857, 1323, 1293]","[-3662, -1086, 2350, 4615, 2587, -1335, -3244, -3533, -2433, -2906, -3887, -3796, -2277, -1126, -1167, -702, 835, 1095, -666, -1963, -1112, -748, -2397, -4407, -3722, -2804, -3978, -5668, -7538, -9685, -12879, -14534, -12889, -12359, -12080, -8582, -5529, -5034, -4569, -4714, -6920, -5621, -2508, -2290, -3521, -2949, -1327, -326, -17, -162, -347, -147, 61, -334, -854, -780, -168, -102, -427, -475]"
"[-24503, -30947, -32768, -32768, -32768, -32768, -32768, -32768, -32768, -32768, -29018, -22316, -18165, -14103, -10062, -6918, -4273, -3160, -2003, -1070, -1237, -2506, -2487, -2912, -3862, -5142, -7230, -9127, -10625, -13811, -17853, -19084, -21290, -21872, -19426, -16944, -13897, -10019, -9832, -9343, -8468, -7658, -7315, -7364, -7184, -6919, -6839, -6170, -6208, -6382, -6528, -7202, -7614, -7344, -7106, -7198, -7381, -7506, -7236, -7761]","[7949, 8513, 7128, 4063, 2857, 9839, 16742, 15437, 12336, 9957, 8704, 6738, 5728, 5316, 3756, 2519, 2206, 2369, 451, -1051, -617, 523, -292, -226, 1205, 2145, 2291, 2457, 3153, 3487, 4611, 7088, 8781, 10136, 10087, 7930, 8604, 8807, 7686, 7709, 7132, 4929, 3891, 4940, 5519, 4086, 2338, 1461, 2196, 2657, 2906, 3033, 3084, 3459, 3170, 2672, 2947, 2784, 2616, 2814]","[-1592, -2739, -3915, -933, -482, 1021, 2818, 1769, 2036, 2016, 577, -185, 427, 2003, 3146, 2636, 3067, 5374, 6396, 6609, 7151, 9607, 8862, 6149, 3659, 1941, 806, -1150, -3623, -5248, -7822, -11477, -13118, -14691, -16334, -16388, -15290, -14111, -11281, -9967, -9209, -8434, -7187, -5697, -4777, -3773, -3322, -2503, -1473, -939, -807, -1323, -2127, -2326, -2362, -2388, -2420, -2768, -2673, -2218]","[-2392, -4139, -6847, -8205, 3686, 20667, 19521, 7561, 2971, 2863, 2691, 2970, 5683, 6611, 4579, 3324, 3155, -190, -2944, -2590, -747, -2699, -5366, -4764, -4388, -3765, -2311, -1249, -1602, -1238, -3103, -6993, -8139, -8819, -4826, 5859, 6750, -367, 1382, 5111, 2512, -419, 1366, 3044, 1523, 244, 1205, 4905, 6450, 5065, 3322, 1875, 1819, 617, -1390, -1554, -2313, -3401, -2834, -3567]","[30839, 32767, 32767, 32767, 32767, 32767, 32767, 32767, 32767, 32767, 27356, 25243, 24649, 21704, 17691, 15510, 15652, 12905, 9872, 7855, 7680, 3065, -4816, -9293, -11457, -13076, -16865, -21178, -23744, -25828, -29217, -30598, -28841, -28531, -26563, -22071, -16542, -10545, -6459, -5902, -5835, -3796, -1242, -8, 323, 1340, 2306, 3948, 4493, 3081, 1623, 947, 328, 88, 339, 673, 586, 665, 1582, 2032]","[-311, 2886, 6620, 8409, 4473, 748, 92, 483, 121, 1588, 3436, 3945, 3594, 3882, 3555, 2867, 1449, 639, 489, -724, -2992, -4535, -4583, -5114, -6826, -7968, -7190, -6327, -7057, -6941, -6934, -10026, -10739, -10212, -10925, -5610, -3489, -7081, -6149, -2786, -989, -631, -1133, -1300, -192, 1771, 1651, 1340, 1021, 359, -61, -563, -178, 146, 31, -35, -470, -896, -476, -495]"
"[-24780, -32768, -32768, -32768, -32768, -32768, -32768, -32768, -32768, -29776, -22314, -18126, -15647, -13748, -10808, -7347, -5696, -4589, -2733, -2238, -2363, -2341, -2062, -2898, -4229, -5526, -7096, -8677, -11904, -16379, -20892, -22755, -21951, -20487, -19761, -17227, -13799, -11158, -9474, -8335, -7300, -6632, -6580, -6411, -6734, -6857, -7176, -7642, -8064, -7957, -7792, -7796, -7876, -8080, -8086, -7668, -7253, -7208, -7288, -7375]","[3702, 1933, -1098, -3470, 2448, 13695, 15404, 10174, 8332, 10124, 8809, 6414, 4567, 4458, 3383, 913, 620, 1297, 330, -996, 46, 925, -92, -542, 827, 882, 294, -248, 1054, 3537, 4846, 6795, 9091, 7622, 5962, 5517, 4676, 4779, 4654, 4792, 3559, 2888, 3713, 4129, 3257, 2572, 2513, 2668, 2631, 2848, 2389, 2210, 2479, 2277, 1958, 1858, 2129, 2087, 2086, 2315]","[-7486, -5301, -833, -2289, -5802, -4338, -4174, -5244, -5862, -3032, -2736, -2676, -3440, -684, 2012, 3251, 4403, 3661, 4960, 6926, 5868, 4043, 4437, 4591, 2989, 1093, -210, -2673, -7455, -11546, -15156, -18474, -18666, -15977, -14857, -14553, -13949, -13949, -11670, -10244, -8751, -6728, -5641, -4764, -3807, -2897, -2003, -1458, -661, -262, -721, -784, -683, -622, -309, -293, -704, -1022, -1110, -1257]","[-19361, -19830, -10698, 7334, 27960, 29695, 14998, 7514, 8381, 7182, 2299, 86, 1726, 1857, 544, 665, 885, 702, -66, -457, -985, -2405, -1955, -624, -1604, -2696, -1336, 845, 479, -3881, -9715, -13709, -16476, -11101, 545, 6665, 4135, 287, 1673, 2094, 1112, 4317, 6326, 4181, 1546, 775, 78, -684, -759, -1485, -1737, -363, -507, -1528, -1114, -963, -1615, -2085, -1907, -1848]","[28432, 32767, 32767, 32767, 32767, 32767, 32767, 32767, 32767, 32767, 27759, 25593, 25919, 24386, 19487, 15707, 12950, 9724, 7356, 5346, 789, -2267, -4151, -7365, -11515, -15967, -21000, -27098, -32768, -32768, -32768, -32768, -32768, -27238, -25618, -24230, -19744, -14264, -8858, -5598, -2800, -356, 707, 1676, 2487, 3387, 4431, 4571, 3883, 2365, 1819, 1758, 2072, 2500, 2225, 1186, 303, 307, 274, 129]","[4420, 9110, 10019, 6066, -1926, -9554, -7404, -5887, -6957, -5890, -4113, -3533, -3604, -3743, -2184, -823, -1729, -2007, -1586, -2766, -3725, -3327, -2664, -3340, -3893, -3533, -2647, -1539, -656, -972, -2582, -3791, -7252, -6892, -3234, -1011, -474, -2932, -2645, -1495, -1461, -1144, -583, -18, 528, 769, 661, -73, 287, 583, 565, 840, 657, 38, 238, 434, 237, -153, -272, -92]"
"[-24106, -32768, -32768, -32768, -32768, -32768, -32768, -32768, -32768, -28471, -22406, -17592, -13415, -9643, -7612, -6119, -4619, -3418, -2592, -2347, -2597, -2638, -4008, -5722, -7042, -8958, -12212, -15622, -18469, -21783, -23937, -23157, -20190, -16932, -16332, -13398, -13168, -12232, -7789, -7895, -7976, -7692, -7171, -7028, -6650, -6900, -7402, -7406, -7495, -8104, -8398, -7972, -7047, -6687, -6727, -7157, -6830, -6582, -6852, -7335]","[6901, 6334, 6216, 13840, 23724, 22975, 13011, 9339, 11679, 13390, 10543, 6354, 4368, 3341, 2402, 1782, 595, -1077, -2121, -1903, 6, -361, 85, 1576, 2295, 2288, 2066, 2367, 4644, 6731, 6936, 7567, 8790, 7339, 7702, 8244, 7796, 7914, 6341, 5310, 5476, 5546, 4183, 2682, 2475, 3257, 3138, 2489, 2503, 2914, 2867, 2323, 1987, 2367, 3156, 3530, 2885, 2780, 3105, 3312]","[-7674, -7853, -7586, -7902, -3265, -2279, -2886, -792, 209, 29, 926, 2115, 1280, 2588, 4144, 5327, 7300, 8160, 10214, 11850, 11760, 10588, 7989, 4685, 1692, -550, -2282, -4783, -7617, -13815, -14183, -17023, -18640, -15515, -13921, -12820, -10930, -10919, -10660, -8698, -7515, -6326, -5374, -4332, -2979, -2014, -1380, -1640, -2160, -1997, -1320, -885, -724, -365, -61, -188, -1042, -1357, -1275, -1248]","[5928, 7967, 16269, 21455, 12014, -3554, -7710, 261, 6852, 8106, 6468, 5921, 6371, 6324, 3722, 613, -2078, -1983, 473, 610, -3369, -5282, -3282, -1527, -1194, -1180, -687, 109, -3888, -10581, -11163, -10331, -9007, -3843, -2608, -825, 4919, 3717, 344, 2304, 6465, 6501, 3385, 1398, 2595, 2943, 1640, 565, -418, -2271, -4099, -4428, -2499, -19, 486, -1270, -1282, 391, 664, -996]","[23492, 31394, 32767, 32767, 32767, 32767, 32767, 32767, 32767, 32078, 31030, 26356, 21204, 20994, 19703, 16844, 13808, 11241, 9365, 4410, -3033, -8188, -12519, -17237, -20679, -22598, -24861, -28480, -31675, -32768, -32768, -32768, -29724, -20528, -14503, -12207, -10242, -10023, -7738, -4513, -2534, -1218, 18, 1566, 3194, 3797, 2894, 1416, 1816, 3544, 4297, 3647, 3416, 3320, 2336, 455, -644, -163, 482, -11]","[-443, -2376, -7361, -17372, -19520, -9454, -1462, -1351, -2331, -4, 1935, 2443, 2569, 1616, 51, -623, -1392, -1457, -1899, -2694, -3653, -4363, -4516, -4202, -3646, -3269, -3469, -3198, -4556, -6752, -6946, -6168, -6905, -4672, -5235, -7634, -4587, -1208, -1464, -1677, -575, 1048, 1976, 1491, 906, 1004, 1406, 1588, 1083, 566, 445, 427, 236, -27, -284, -38, 583, 593, 186, -314]"
"[-25978, -31460, -32768, -32768, -32768, -32768, -32768, -32768, -32768, -27663, -21636, -17237, -13641, -10319, -8039, -6262, -5432, -3823, -1592, -2292, -2640, -1217, -2087, -3344, -5211, -4401, -4985, -7865, -9883, -10671, -12856, -15626, -17442, -16482, -16624, -19117, -19397, -16771, -13446, -10292, -9269, -8126, -7564, -7764, -7999, -8476, -8060, -7985, -7853, -7741, -7416, -7089, -6648, -7078, -7298, -7321, -7368, -7548, -7489, -7431]","[6893, 8069, 5544, 5342, 8406, 10917, 12031, 11133, 7479, 4398, 2505, 2914, 2993, 1317, 72, 442, 483, -280, -401, 468, 1602, 979, 1979, 3220, 3311, 2404, 1394, 1851, 3685, 6043, 6749, 5146, 4663, 5842, 7376, 6957, 5882, 6497, 6557, 5276, 4462, 4795, 5021, 4230, 3600, 3589, 3311, 3473, 3596, 3543, 3135, 2693, 3034, 2836, 1982, 1433, 1816, 2124, 1980, 1807]","[6407, 7990, 7915, 6459, 5259, 4493, 2268, 1065, 2915, 2469, 824, 1136, 2412, 2602, 2168, 3180, 6216, 4114, 5264, 6537, 5765, 5410, 5215, 3691, 1536, -1473, -3272, -6569, -10757, -12670, -11219, -12035, -12187, -12373, -10212, -9128, -10963, -14890, -16591, -14999, -10913, -7981, -6369, -5334, -4760, -4170, -3663, -3297, -2719, -2319, -1962, -1873, -1624, -1092, -790, -707, -587, -646, -262, -303]","[10333, 7702, 9700, 17635, 18015, 11085, 4725, -1349, -5712, -3735, 1949, 5296, 3369, 1747, 4242, 7288, 5136, 6155, 7154, 4540, 1635, 539, -21, -2212, -3585, -6616, -6188, -3337, 348, 513, -3482, -2620, -219, -3435, -9424, -12583, -11384, -5284, 108, 2041, 3356, 4520, 3666, 3286, 4433, 4528, 3672, 2920, 2079, 1362, 626, 119, -967, -3328, -3307, -1614, 179, 235, -147, -449]","[28879, 32625, 32767, 32767, 32767, 32767, 32767, 32767, 32767, 29300, 25951, 23983, 20233, 17797, 16711, 17406, 12163, 7210, 9372, 8268, 1125, -2768, -4700, -8882, -14725, -19302, -21493, -25225, -28414, -27555, -25128, -26260, -29228, -28304, -23533, -22668, -25658, -26212, -21347, -10809, -1746, 1072, 664, 268, 485, 687, 1013, 1600, 2028, 1999, 1905, 2196, 3096, 3502, 3185, 3067, 3012, 2723, 2522, 1989]","[8085, 11574, 13447, 10863, 2779, -2595, -460, 1784, 5055, 8270, 8643, 7627, 6920, 6672, 5958, 4280, 3571, 4305, 2395, -1195, -1623, -381, -1643, -3548, -3298, -1617, -2539, -4637, -4255, -3710, -4640, -3522, -571, -1157, -4275, -5288, -4532, -4247, -2747, -1208, -2730, -2813, -1711, -97, 989, 871, 217, 189, 208, 533, 446, 362, 592, 571, 479, 653, 974, 808, 919, 1047]"
