"[-15762, -24263, -32768, -32768, -32768, -32768, -32768, -32768, -32768, -32768, -32768, -29487, -24768, -20935, -16506, -13066, -11959, -12319, -12148, -11211, -10438, -9130, -8451, -6930, -6650, -8326, -12130, -17548, -23866, -32183, -32768, -31544, -32768, -32768, -32768, -23540, -15861, -10631, -9095, -8467, -7549, -6800, -6454, -6245, -6110, -6943, -7355, -7776, -7671, -7458, -7514, -7585, -7864, -7811, -7655, -7647, -7360, -7347, -7599, 0]","[10202, 8182, 8161, 7425, 12318, 11443, 10230, 13780, 12893, 11009, 2444, -2838, 328, 1170, -1743, -2066, -2371, -3606, -3051, -1787, -950, -1205, -1897, -2454, -2950, -3155, -2989, -2470, 3207, 9806, 15155, 14669, 10655, 17653, 29337, 29032, 20051, 14194, 10529, 8871, 8397, 7545, 5696, 3939, 3263, 3289, 3616, 4022, 3739, 2880, 2514, 2866, 2913, 2415, 2558, 2986, 2915, 1925, 1907, 0]","[-11905, -11510, -8386, -1481, 4460, 13668, 21688, 24348, 18386, 9278, 6481, 5801, 6079, 4456, 1874, 390, -875, -1761, -3315, -5082, -5898, -5780, -5264, -4537, -3870, -2660, -1625, -1478, -1260, -1461, -2989, -4689, -5555, -3176, 673, 4041, 1668, 755, -352, -767, -476, -547, -1181, -1389, -778, 45, 595, 953, 1291, 1393, 1420, 1647, 1569, 1358, 1509, 1805, 1964, 1614, 2221, 0]","[-5339, -10479, -13172, -10801, -2539, -6515, -6596, -13484, -20675, -27532, -24637, -12961, -7608, -13357, -15183, -14164, -11348, -6985, -2834, -2018, -4499, -7801, -9711, -10051, -9671, -7786, -3954, 2282, 6183, 186, -7951, -8164, -2413, 5722, 5170, -2087, -1262, 11653, 21756, 24480, 20678, 12612, 4746, 405, -110, 1538, 3022, 2543, 723, -598, -1215, -2420, -3876, -4339, -4273, -5517, -7564, -6618, -4230, 0]","[32767, 32767, 32767, 32767, 32767, 32767, 32767, 18582, -3569, -15479, -18500, -17954, -18266, -22792, -26542, -26545, -25398, -25985, -27383, -25202, -20153, -15420, -11290, -7219, -2988, 511, 1640, -42, -5486, -10219, -11855, -7786, -134, 6178, 8035, 6375, -759, -1483, 901, 1981, 1319, -442, -1808, -1179, 723, 1549, 1410, 1697, 1960, 1848, 1888, 1960, 1669, 1480, 1233, 818, 860, 1111, 875, 0]","[-310, 4848, 8595, 12944, 13753, 21905, 18648, 19232, 20780, 22145, 25496, 26094, 23053, 19462, 15014, 9108, 4958, 1689, -1178, -3644, -5315, -6780, -8684, -11233, -14238, -18109, -22232, -28364, -32768, -32768, -32768, -32768, -32768, -32768, -32768, -21634, -9149, -1201, 5745, 8322, 8010, 6849, 5849, 4379, 2935, 2962, 3461, 3471, 3415, 3561, 3094, 2166, 1959, 1859, 1600, 1235, 789, 779, 508, 0]"
"[-14995, -10284, -9708, -9257, -9158, -8222, -7013, -6515, -6174, -6613, -6389, -6340, -8127, -10771, -13036, -16146, -20424, -23776, -30509, -32768, -32768, -32768, -30500, -27203, -21523, -15072, -12230, -10071, -8497, -6861, -6401, -6185, -6994, -7692, -8270, -9199, -10092, -9902, -9245, -8907, -8639, -8148, -7516, -7019, -6803, -7095, -6993, -6694, -6596, -6578, -7042, -6991, -6736, -6929, -7138, -7084, -7008, -7196, -6954, 0]","[-3133, -4237, -2710, -1427, -405, 615, 1183, 1083, 813, 1180, 1919, 1345, 305, 498, 1217, 3185, 6190, 7293, 3910, 11937, 23310, 18034, 15982, 20517, 23579, 22232, 14052, 8798, 7177, 6527, 5920, 5287, 4719, 4107, 4128, 3412, 3106, 2970, 3202, 3021, 3243, 2263, 735, -10, 391, 1458, 2576, 2437, 2310, 2492, 2852, 2426, 2679, 3221, 3957, 3982, 3830, 4926, 4618, 0]","[-1091, -1116, -913, -1904, -3072, -4314, -5010, -4926, -4490, -3700, -2901, -2160, -1457, -900, -1079, -1734, -2202, -2995, -4062, -2918, -2939, -5406, -3936, -724, 589, 1232, 1888, 1985, 934, -104, -427, -474, -188, 48, 770, 1379, 1688, 1404, 975, 734, 1410, 1550, 1405, 1344, 1797, 2655, 3023, 2453, 2083, 2073, 2725, 2733, 2450, 2435, 2779, 2673, 2240, 2922, 2879, 0]","[-18057, -13982, -12026, -11166, -10537, -10510, -11493, -11260, -9794, -8295, -8183, -7527, -5402, -1507, 2916, 7144, 4687, -2810, -4873, 656, -3861, -3364, 1487, 3609, 220, -5127, -4621, 3063, 9035, 10455, 8673, 6141, 3930, 2976, 2855, 3340, 4675, 4493, 1902, -2358, -6246, -10786, -11063, -8108, -4270, -1722, -2555, -4657, -5589, -5616, -4335, -1937, 176, 883, 445, -25, 287, 330, 879, 0]","[-29046, -26860, -25169, -25011, -25694, -24916, -21091, -15669, -10634, -6665, -3443, -719, 909, 399, -2471, -6774, -10296, -11754, -10684, -8511, -8658, -6102, 1557, 9382, 11570, 10152, 6624, 2341, -1135, -2400, -1945, -1022, -375, -239, 288, 47, -2052, -3722, -3415, -1208, 562, 1194, 1401, 2032, 2877, 3016, 1880, 1223, 1821, 2730, 2599, 1526, 1204, 1634, 1646, 847, 367, -220, -873, 0]","[14956, 9647, 3858, -926, -4084, -6477, -8662, -10166, -10772, -12239, -14028, -14436, -15504, -19497, -22277, -23732, -27102, -31340, -32768, -32768, -32768, -32375, -30672, -30031, -23803, -14036, -3301, 3123, 6528, 8128, 8448, 8113, 7939, 8076, 8613, 9808, 10921, 11130, 10087, 8852, 7891, 6878, 5891, 5010, 3920, 3220, 2660, 1858, 682, -315, -152, 145, -303, -865, -1275, -954, -820, -262, 445, 0]"
"[-9369, -23869, -32768, -32768, -32768, -32768, -32768, -32768, -32768, -32768, -31082, -22751, -16040, -10873, -7364, -6112, -4668, -4615, -5044, -5002, -4693, -4311, -3742, -3595, -4044, -4482, -6186, -8368, -11416, -15001, -19640, -23772, -24831, -31231, -31897, -31762, -32768, -32768, -29384, -18572, -11214, -9408, -8122, -7316, -6598, -6329, -6721, -6922, -7087, -8153, -8471, -8668, -8993, -9027, -9407, -9015, -8725, -8613, -8259, 0]","[7811, 8624, 18095, 32534, 30942, 14760, 22325, 16878, 14048, 11057, 5902, 1700, 434, -590, -823, -683, -261, 85, -18, 242, 600, 675, 580, 126, -83, -344, -722, -519, 533, 2757, 6260, 10612, 10650, 11296, 12611, 12548, 11419, 14419, 21111, 22081, 17865, 10245, 6511, 5871, 6342, 6777, 6369, 5580, 4947, 3640, 1573, 1548, 2937, 4213, 4804, 3969, 3004, 1856, 835, 0]","[-17327, -17440, -9279, 1882, 13159, 30485, 26908, 25052, 19708, 12431, 7360, 3972, 2303, 723, 199, -530, -1047, -994, -1240, -1734, -2171, -2659, -2896, -2854, -2170, -1543, -960, -713, -673, -980, -1737, -2138, -3099, -2658, -1050, -1490, -1489, -790, -202, -1703, -2329, -2410, -2287, -1871, -845, 381, 1097, 1326, 1160, 1356, 664, 717, 1039, 1291, 1456, 1234, 1267, 1563, 2016, 0]","[9714, 5641, 2364, -1670, -11607, -6830, -10908, -15395, -10105, -14119, -20286, -19065, -17831, -15869, -12339, -9983, -8569, -9873, -12247, -13697, -14715, -14617, -13391, -11268, -8591, -6333, -3964, -1055, 2408, 5712, 5949, -1407, -9056, -10599, -3294, 7235, 14066, 15592, 7081, -3842, -6186, -172, 8819, 12782, 10920, 5770, 519, -1993, -1214, 2233, 8861, 14315, 14601, 9706, 1872, -6056, -10518, -11556, -9893, 0]","[28247, 32767, 32767, 32767, 32767, 32767, 18330, 9714, 941, -5866, -10427, -12404, -14712, -17404, -18677, -19320, -18459, -16983, -16553, -15994, -14827, -12881, -10366, -6867, -3387, -1020, 680, 1139, -351, -4197, -8425, -11748, -10306, -4071, 1072, 4260, 5974, 3267, -884, -3426, -2283, -228, 2081, 4474, 5732, 5424, 3640, 1351, 108, -882, -2383, -2341, -1270, -99, 543, 1624, 2798, 3406, 3387, 0]","[-71, -3915, -6590, 2540, 23010, 23385, 20481, 26917, 30880, 31347, 28154, 23434, 18189, 14538, 11266, 8276, 5348, 2391, -950, -4122, -6548, -8305, -9213, -9944, -11725, -13289, -15924, -20745, -24936, -27922, -31302, -32768, -32768, -32768, -32768, -32768, -28318, -29022, -29940, -23807, -11634, 257, 5630, 6459, 5097, 3716, 3147, 3456, 4682, 7315, 10488, 11237, 10427, 9083, 8159, 7181, 6346, 5982, 5289, 0]"
"[-10687, -25584, -32768, -32768, -32768, -32768, -32768, -32768, -32768, -32768, -31618, -23042, -17044, -12633, -8889, -7643, -6210, -5651, -5199, -4798, -4830, -4202, -3357, -3258, -4436, -6035, -8139, -11672, -16123, -18484, -22025, -30024, -32505, -29916, -29388, -27908, -26592, -24528, -20945, -16173, -13257, -10756, -8604, -7061, -6249, -5842, -6231, -7314, -8163, -8857, -9946, -10598, -11131, -11278, -11289, -10603, -7534, -9264, -8485, 0]","[8753, 10286, 19278, 26167, 29564, 25909, 20614, 15221, 7604, 4065, 1769, -445, -102, -774, -1557, -1213, -680, -526, -394, -207, 422, 1411, 1625, 450, -1051, -1295, -995, -274, 1995, 7088, 10428, 11148, 11156, 17976, 20815, 17565, 11722, 8646, 12258, 14757, 14340, 12845, 11098, 9146, 7220, 6811, 6687, 6132, 5600, 5468, 5469, 5061, 4581, 4571, 4351, 246, 1920, 1069, 1029, 0]","[-16862, -18811, -14170, -2985, 5416, 17925, 17720, 8735, 8437, 6079, 4041, 1990, 706, -1454, -1898, -1985, -2195, -2355, -2456, -2599, -2673, -2733, -2771, -2381, -1710, -1026, -644, -1027, -1963, -3551, -4932, -4865, -6409, -7035, -3893, -2465, -3024, -3859, -4838, -5354, -4411, -3005, -2169, -1878, -1358, -741, 414, 1445, 1635, 1589, 1457, 1116, 1258, 1396, 3040, -907, -483, -134, 811, 0]","[11695, 11149, 9210, -316, -8210, -17686, -26059, -32164, -27504, -20750, -19892, -20095, -19801, -17917, -15027, -12940, -12375, -12329, -11658, -10723, -10126, -10512, -11472, -11567, -9629, -6828, -3805, -537, 2642, 4396, 1148, -2150, 11409, 20612, 10840, -5462, -11636, -2281, 9451, 13413, 11698, 7866, 3289, -264, -1510, -859, -318, 1437, 3367, 4010, 2553, -661, -3781, -6463, -10993, -15870, -13564, -7555, -5453, 0]","[23598, 32767, 32767, 32767, 32767, 32767, 19127, 3136, -799, -8957, -13874, -17244, -19823, -22199, -22495, -21852, -20089, -18318, -16718, -14874, -12565, -10020, -6802, -3390, -598, 702, 924, -581, -2735, -3689, -2190, -2837, -4062, -5318, -4697, -4665, -4888, -4338, -2110, 1750, 5078, 6333, 5730, 5048, 4740, 5214, 6755, 6415, 4076, 1623, -294, -1622, -2289, -3529, -4551, -5960, -3797, -597, 1554, 0]","[9910, 7428, 3354, 9365, 18398, 21782, 23462, 27153, 28562, 27977, 25567, 21203, 15564, 12655, 10026, 6450, 2728, -1034, -4022, -6419, -9043, -11587, -12403, -12406, -14123, -17808, -21693, -25935, -31960, -32768, -30940, -32768, -32768, -32768, -28773, -25654, -25495, -27767, -25894, -18634, -11142, -5983, -2205, 5, 1271, 2263, 3625, 5864, 8075, 9730, 11026, 11671, 11591, 12478, 12355, 8925, 8497, 9053, 6829, 0]"
"[-17590, -23987, -32768, -32768, -32768, -32768, -32768, -32768, -32768, -32768, -32768, -28479, -20870, -15662, -10918, -8584, -6040, -4926, -5023, -4853, -4518, -3978, -3666, -4257, -4946, -6941, -9806, -12705, -17162, -23133, -27813, -32768, -32768, -32768, -32768, -32768, -32768, -28390, -21893, -16460, -15065, -13257, -10556, -7912, -6449, -4903, -4006, -3696, -4101, -4695, -5584, -6729, -7583, -8343, -9227, -9788, -9837, -10855, -11472, 0]","[5615, 9158, 11942, 16169, 27784, 29436, 19963, 12439, 15080, 10970, -2307, -6609, -3758, -1892, -1971, -3026, -4615, -5021, -3965, -2474, -1235, -934, -1442, -1840, -1896, -1529, -262, 422, 1556, 4913, 6211, 7233, 9917, 11211, 11682, 12702, 14508, 15496, 13706, 9662, 5646, 5244, 5921, 6112, 5926, 6380, 7119, 7459, 7119, 6504, 5736, 5282, 5908, 6070, 4912, 3775, 3716, 4651, 5161, 0]","[-8082, -8883, -10000, -4658, 7158, 8035, 7639, 11500, 7013, -870, -1770, 660, 1973, 284, -1359, -1572, -2155, -1750, -1394, -1609, -1915, -2148, -2049, -1492, -1064, -705, -449, -758, -1638, -2353, -3253, -4405, -5173, -5557, -5128, -5462, -5502, -3937, -2612, -2327, -2086, -2632, -3879, -4287, -4286, -4161, -3930, -3613, -3278, -2845, -2382, -1965, -1347, -243, 828, 1764, 2169, 2685, 3253, 0]","[1728, -6532, -15355, -16890, -12676, -28190, -32768, -29676, -22108, -31335, -29312, -18098, -12238, -12808, -13368, -15066, -15813, -13659, -10971, -9108, -9042, -9873, -10384, -9890, -8566, -6340, -4046, -1735, 3153, 4980, 2465, 3666, 2979, 1989, 3639, 8849, 12910, 12422, 7179, 2248, 3460, 5276, 4960, 4600, 6526, 10215, 12849, 13908, 13597, 12282, 10670, 8906, 6042, 1450, -2366, -3188, -3520, -4767, -7289, 0]","[28659, 32767, 32767, 32767, 32767, 32767, 32767, 22624, 1860, -9880, -10771, -10119, -12730, -17899, -18863, -17693, -15324, -12477, -11496, -11119, -10325, -8915, -6708, -4849, -3529, -2541, -2366, -3579, -6136, -9940, -13559, -14230, -13737, -10695, -7126, -4195, -1233, 1993, 2110, -77, -3884, -7069, -8022, -6803, -5067, -3299, -1511, 25, 1008, 2216, 3754, 5080, 6195, 8768, 10324, 9765, 8922, 8767, 8783, 0]","[-12787, -11491, -7482, -149, 11765, 18661, 30236, 32767, 32767, 32767, 32767, 30909, 22145, 18468, 16779, 13010, 6516, 278, -4044, -7431, -9519, -10593, -11828, -14195, -16917, -20288, -24682, -28574, -31590, -32768, -32768, -32768, -32768, -32768, -32768, -32768, -31038, -21822, -12734, -6239, -3117, -4383, -6373, -6820, -6264, -4601, -2041, 962, 3827, 5866, 7035, 7463, 7652, 8090, 8389, 8221, 7565, 6982, 6543, 0]"
"[-16420, -23085, -32768, -32768, -32768, -32768, -32768, -32768, -32768, -32768, -32768, -30057, -22686, -16676, -12725, -8271, -5611, -4377, -3771, -3647, -3472, -3331, -3261, -3446, -4014, -4497, -5881, -8017, -10279, -12070, -14907, -20080, -22890, -27142, -28465, -26097, -25298, -23779, -21533, -24860, -12067, -12472, -10605, -9171, -8076, -6469, -6305, -6866, -7816, -8542, -9130, -8794, -8414, -8273, -8211, -8124, -8113, -7962, -7929, 0]","[2531, 4856, 9538, 16281, 28401, 32767, 21982, 9499, 26391, 20578, 3992, 1579, 1237, -896, -3059, -3671, -2576, -2102, -2386, -2021, -1462, -929, -379, -203, -1, 103, 165, 755, 2311, 4042, 4864, 7137, 9650, 12133, 13183, 13866, 14023, 13452, 13517, 2878, 26129, 19440, 10921, 5227, 2317, 3029, 4872, 5963, 6070, 5940, 4832, 3384, 2629, 2128, 2401, 3213, 4378, 4122, 3049, 0]","[-8251, -9582, -12240, -9010, 2172, 7340, 8765, 19622, 14462, 4263, 706, 2055, 2190, 1595, 386, -951, -1248, -1428, -1607, -1798, -2181, -2620, -3030, -3148, -2899, -2320, -1763, -1647, -2240, -2769, -3650, -3221, -2371, -3173, -3311, -3761, -4010, -4083, -2564, 4722, -2728, -2365, -1592, -1638, -1143, -878, -537, 115, 1023, 1364, 1170, 163, -350, -419, -341, -362, -38, -55, 75, 0]","[8002, 5956, -2506, -8795, -2912, -24761, -32768, -20568, -12850, -30347, -26870, -16417, -16112, -17384, -16771, -14117, -13199, -14390, -15112, -14552, -12945, -11245, -9773, -8320, -6679, -5089, -3460, -1444, 641, 1313, 940, 578, -130, -521, 2566, 9335, 9625, 3585, -3949, 7448, 30306, -3941, -14591, -13039, -3319, 5569, 9304, 8046, 5290, 3743, 4003, 6461, 8835, 10703, 10778, 8028, 1760, -4847, -8671, 0]","[22688, 32767, 32767, 32767, 32767, 32767, 32767, 24747, 4767, -6352, -11154, -9516, -10965, -13934, -17578, -18803, -17715, -15449, -13755, -12802, -11721, -10446, -8992, -7169, -5223, -3396, -2499, -3206, -5159, -6339, -6050, -4955, -5416, -6634, -7095, -6334, -5911, -4334, 1919, 6548, 369, 2997, 2902, 2759, 2255, 2846, 4032, 4902, 4278, 1847, -1868, -4733, -4634, -3271, -2244, -1311, 156, 1807, 2821, 0]","[-5229, -11094, -17979, -13795, -306, 4362, 26066, 25715, 24256, 29428, 31840, 27724, 24047, 21607, 17893, 12557, 7430, 3253, -1182, -5471, -8692, -11108, -12526, -13308, -14408, -15798, -17581, -20651, -24420, -26711, -29351, -32768, -32768, -32768, -32768, -30167, -24629, -22492, -24110, -23824, -16741, -4508, -150, 2238, 2448, 1847, 1509, 1679, 2166, 3679, 6370, 8899, 10321, 10744, 10211, 8676, 6933, 6086, 5330, 0]"
"[-19097, -30151, -32768, -32768, -32768, -32768, -32768, -32768, -32768, -32768, -23603, -16699, -11733, -8395, -6302, -5219, -4365, -4326, -4491, -3943, -3697, -4054, -3712, -3435, -5178, -7398, -9036, -12389, -16319, -21393, -30084, -32768, -32768, -32768, -22920, -18258, -13132, -11805, -11080, -8821, -7011, -5374, -4751, -4843, -5300, -5622, -5764, -5965, -6049, -6233, -6130, -6504, -6942, -7055, -7287, -7422, -7209, -7274, -7296, 0]","[10870, 9554, 12286, 16814, 11969, 9313, 14118, 9037, -699, -6223, -5896, -4060, -4017, -3727, -2412, -1229, -759, -366, 857, 1756, 1342, 938, 951, -78, -1107, -341, 924, 1446, 1529, 443, 1353, 8720, 29643, 32767, 26579, 19732, 17511, 13758, 10067, 6880, 6745, 7649, 6916, 5220, 4219, 4170, 4510, 4377, 3888, 3552, 3415, 3546, 3449, 3351, 3961, 4027, 3531, 3195, 3680, 0]","[-9204, -5926, 2392, 9328, 11306, 17528, 15325, 9510, 3916, 2354, 4228, 3666, 1153, -450, -1122, -1715, -1096, -570, -392, -450, -1009, -1236, -1397, -1343, -1106, -1098, -1501, -2129, -2669, -3544, -4054, -5201, -3927, -7585, -9119, -4200, -966, 1073, 2630, 1832, -88, -1339, -1717, -1173, -382, -89, 55, 206, -37, -314, -210, 153, 302, 380, 878, 1035, 1006, 924, 1109, 0]","[-12459, -13058, -8718, -7363, -7714, -4348, -13224, -28870, -31161, -24131, -17094, -14479, -12181, -9397, -8826, -10493, -12296, -12567, -11595, -11704, -11598, -9379, -6972, -3988, 863, 5931, 8812, 9291, 8727, 8823, 11205, 6233, -5358, -10025, -1688, 10463, 13025, 8757, 2785, 1538, 4115, 5510, 5549, 6796, 9552, 11412, 11238, 9189, 6726, 4420, 2053, 23, -1402, -2373, -3460, -4789, -5286, -4880, -4626, 0]","[32767, 32767, 32767, 32767, 32767, 29276, 17015, -358, -13605, -17281, -15573, -16881, -20680, -22860, -21263, -17707, -13887, -11823, -11065, -10795, -9658, -8128, -6294, -3915, -2668, -3610, -5807, -9022, -12424, -14791, -16306, -17665, -20881, -17218, -4749, 3185, 8153, 10446, 6402, -1243, -5844, -6182, -3717, -1052, 757, 922, 678, 179, -536, -584, 497, 1352, 1547, 1853, 2309, 2272, 2419, 2709, 3004, 0]","[13962, 20512, 22016, 25614, 32767, 32767, 32514, 29478, 28728, 26618, 21800, 16149, 12788, 9811, 6043, 1659, -3125, -7447, -11089, -12574, -12725, -14001, -14972, -15420, -17254, -20084, -22471, -23825, -25103, -27912, -32274, -32768, -32768, -32768, -18962, -10072, -3460, -552, -571, -2261, -3323, -1761, 1079, 3149, 4146, 4546, 4989, 5381, 5373, 4647, 3252, 2197, 1828, 1269, 594, 629, 638, 414, -183, 0]"
"[-19092, -32581, -32768, -32768, -32768, -32768, -32768, -32768, -32768, -32768, -27138, -19130, -13120, -9601, -7477, -5985, -5206, -5413, -5651, -5522, -5249, -5215, -5046, -4987, -6036, -7962, -10509, -14658, -16993, -19591, -27273, -32768, -32768, -32768, -32768, -32768, -24886, -17102, -12386, -10816, -10223, -8855, -7168, -6452, -5979, -5894, -6204, -7267, -8003, -9138, -10793, -11978, -12463, -11903, -11508, -10709, -9643, -9135, -8594, 0]","[6974, 9050, 20163, 26890, 23260, 17069, 16030, 19801, 10995, 3358, -1320, -2294, -1322, -1304, -1779, -1743, -1579, -1791, -1283, -354, 99, 258, 480, 393, -152, 186, 1095, 3630, 6532, 9328, 4523, 4207, 7267, 8237, 14390, 23103, 21688, 16756, 13024, 9705, 6747, 5345, 5916, 6399, 6816, 6895, 6928, 6212, 6138, 7104, 7106, 6143, 5043, 4396, 3605, 3074, 2201, 773, -912, 0]","[-12452, -14291, -7911, -1973, 8065, 14029, 15723, 9622, 3576, 1452, 439, 1780, 1270, 388, -75, -583, -1110, -1556, -2099, -2777, -3150, -3322, -3228, -3018, -2523, -1893, -1565, -1575, -1355, 2495, 1734, 181, -2004, -3739, -5012, -3330, -3368, -3578, -3121, -2330, -1428, -1087, -984, -524, -181, -50, 213, 920, 619, 985, 2288, 2528, 2387, 1995, 2278, 2420, 1790, 1731, 2043, 0]","[-1496, -5961, -8618, -10244, -13728, -19215, -17922, -27384, -32427, -25563, -18544, -13570, -12939, -12403, -12399, -12434, -12217, -10130, -6695, -5227, -5780, -6677, -7674, -8664, -8487, -6403, -3725, -2835, -7166, -14697, -14812, -2955, 9225, 18582, 21958, 8650, -9382, -13044, -7175, -1334, 3607, 7624, 8304, 5899, 3309, 2191, 3009, 6416, 11334, 12375, 10202, 6621, 1414, -5174, -11649, -17194, -19033, -16276, -11241, 0]","[32767, 32767, 32767, 32767, 32767, 32767, 21647, 4209, -6859, -12763, -14587, -13339, -15154, -17884, -19345, -19825, -19124, -19183, -19782, -19504, -17760, -15296, -12626, -9838, -7133, -5306, -4636, -5145, -4862, -1386, -3422, -8267, -11003, -12002, -10850, -9397, -5385, -1055, 3867, 6911, 7037, 5220, 4297, 3710, 2649, 1918, 2034, 2371, 1077, 2038, 2800, 1697, 801, 821, 1058, 643, 180, 390, 1096, 0]","[-7110, -7448, -2835, 16574, 23074, 24542, 22857, 21345, 24396, 26281, 27285, 22701, 16663, 14352, 11412, 7324, 3382, -127, -2437, -4106, -6012, -8233, -10724, -13170, -16505, -20746, -23981, -27945, -32258, -32768, -31290, -32768, -32768, -32768, -32768, -32768, -29201, -21109, -11139, -2884, 1386, 1541, 416, -338, -265, 826, 2836, 6091, 9601, 12143, 14607, 16236, 14974, 12417, 9677, 7313, 7734, 9624, 9897, 0]"
"[-17214, -32768, -32768, -32768, -32768, -32768, -32768, -32768, -32768, -29849, -22238, -15861, -11696, -8536, -4969, -2763, -2257, -2552, -2705, -2722, -2875, -3127, -3121, -3310, -5075, -8028, -9287, -10769, -13518, -19534, -23773, -30065, -32768, -32768, -32768, -27367, -18325, -15994, -15438, -13501, -10287, -7509, -6098, -5874, -5406, -5115, -5895, -6880, -8193, -8698, -8912, -9643, -9903, -10012, -9949, -9486, -9711, -9301, -8620, 0]","[13716, 16162, 23204, 24107, 17408, 4646, 13370, 16540, 4696, -1990, -1377, 885, -1, -1270, -193, 909, 926, 319, 114, -14, -255, -83, 337, 180, -321, 1213, 3366, 3422, 2020, 2044, 2549, 956, 2416, 10389, 20956, 20891, 17555, 14654, 11826, 9735, 8058, 6439, 3698, 2676, 5544, 8514, 8802, 7420, 5652, 4818, 4739, 4608, 3980, 3547, 3431, 3026, 3395, 3063, 2238, 0]","[-14229, -15459, -3848, 6711, 16651, 26116, 17844, 7257, 6853, 9043, 6830, 4581, 2094, 445, -935, -1131, -656, -696, -754, -1241, -1783, -2223, -2119, -1749, -1306, -1006, -1120, -505, -62, -614, -23, 405, 226, -3362, -8932, -10260, -9002, -5358, -2097, 409, -413, -2259, -1673, -1523, -1997, -1892, -1183, -736, -291, 423, 402, 902, 1141, 1145, 1046, 1716, 1145, 993, 1302, 0]","[1514, -16750, -21896, -26481, -31262, -15454, -5604, -19966, -19556, -9818, -6542, -12756, -17838, -17282, -14550, -13983, -14963, -14476, -12999, -11057, -8417, -5498, -4320, -4245, -3757, -3717, -6096, -7954, -6794, -3464, -1263, 4397, 12955, 18343, 20291, 18306, 14638, 10192, 5260, 58, -4155, -5680, -1309, 8349, 16195, 15950, 10466, 4697, 1466, 924, 840, 445, 329, -379, -2383, -4136, -5917, -7641, -8907, 0]","[31055, 32767, 32767, 32767, 32767, 14495, -4874, -8061, -3825, -4975, -8332, -10860, -13795, -18107, -19517, -17152, -14839, -13615, -13222, -12985, -12361, -10807, -8546, -6002, -4022, -3258, -2051, -105, -117, 491, 1827, 3952, 1565, -8226, -14610, -10822, 249, 9673, 12474, 6789, -969, -4033, -1196, 42, 297, 1530, 2826, 3441, 3752, 3329, 3150, 3353, 4116, 4457, 5158, 5387, 5284, 5987, 5575, 0]","[-14886, -11492, 7172, 24862, 30996, 32767, 32497, 30165, 32767, 32167, 25985, 17557, 12102, 8114, 3614, 850, -932, -2910, -5952, -8373, -9639, -10971, -12732, -14563, -16851, -22463, -27898, -29177, -27818, -30714, -32768, -32768, -32768, -32768, -32768, -32142, -19209, -11086, -6894, -4955, -4131, -2946, -1307, -822, -500, 1669, 4541, 6592, 7653, 8251, 9093, 10225, 11152, 10722, 10151, 8717, 8027, 7852, 6936, 0]"
